vehicle_id,timestamp,speed,location_coordinates
2,2023-02-02 05:19:00,230,"('57.0502', '-47.2437')"
2,2023-02-02 05:24:00,5,"('62.0502', '-52.2437')"
2,2023-02-02 05:29:00,30,"('67.05019999999999', '-57.2437')"
2,2023-02-02 05:34:00,55,"('72.05019999999999', '-62.2437')"
2,2023-02-02 05:39:00,80,"('77.05019999999999', '-67.24369999999999')"
2,2023-02-02 05:44:00,105,"('51.0502', '-41.2437')"
2,2023-02-02 05:49:00,130,"('56.0502', '-46.2437')"
2,2023-02-02 05:54:00,155,"('61.0502', '-51.2437')"
2,2023-02-02 05:59:00,180,"('66.05019999999999', '-56.2437')"
2,2023-02-02 06:04:00,205,"('71.05019999999999', '-61.2437')"
2,2023-02-02 06:09:00,230,"('76.05019999999999', '-66.24369999999999')"
2,2023-02-02 06:14:00,5,"('50.0502', '-40.2437')"
2,2023-02-02 06:19:00,30,"('55.0502', '-45.2437')"
2,2023-02-02 06:24:00,55,"('60.0502', '-50.2437')"
2,2023-02-02 06:29:00,80,"('65.05019999999999', '-55.2437')"
2,2023-02-02 06:34:00,105,"('70.05019999999999', '-60.2437')"
2,2023-02-02 06:39:00,130,"('75.05019999999999', '-65.24369999999999')"
2,2023-02-02 06:44:00,155,"('80.05019999999999', '-70.24369999999999')"
2,2023-02-02 06:49:00,180,"('54.0502', '-44.2437')"
2,2023-02-02 06:54:00,205,"('59.0502', '-49.2437')"
2,2023-02-02 06:59:00,230,"('64.05019999999999', '-54.2437')"
2,2023-02-02 07:04:00,5,"('69.05019999999999', '-59.2437')"
2,2023-02-02 07:09:00,30,"('74.05019999999999', '-64.24369999999999')"
2,2023-02-02 07:14:00,55,"('79.05019999999999', '-69.24369999999999')"
2,2023-02-02 07:19:00,80,"('53.0502', '-43.2437')"
2,2023-02-02 07:24:00,105,"('58.0502', '-48.2437')"
2,2023-02-02 07:29:00,130,"('63.0502', '-53.2437')"
2,2023-02-02 07:34:00,155,"('68.05019999999999', '-58.2437')"
2,2023-02-02 07:39:00,180,"('73.05019999999999', '-63.2437')"
2,2023-02-02 07:44:00,205,"('78.05019999999999', '-68.24369999999999')"
2,2023-02-02 07:49:00,230,"('52.0502', '-42.2437')"
2,2023-02-02 07:54:00,5,"('57.0502', '-47.2437')"
2,2023-02-02 07:59:00,30,"('62.0502', '-52.2437')"
2,2023-02-02 08:04:00,55,"('67.05019999999999', '-57.2437')"
2,2023-02-02 08:09:00,80,"('72.05019999999999', '-62.2437')"
2,2023-02-02 08:14:00,105,"('77.05019999999999', '-67.24369999999999')"
2,2023-02-02 08:19:00,130,"('51.0502', '-41.2437')"
2,2023-02-02 08:24:00,155,"('56.0502', '-46.2437')"
2,2023-02-02 08:29:00,180,"('61.0502', '-51.2437')"
2,2023-02-02 08:34:00,205,"('66.05019999999999', '-56.2437')"
2,2023-02-02 08:39:00,230,"('71.05019999999999', '-61.2437')"
2,2023-02-02 08:44:00,5,"('76.05019999999999', '-66.24369999999999')"
2,2023-02-02 08:49:00,30,"('50.0502', '-40.2437')"
2,2023-02-02 08:54:00,55,"('55.0502', '-45.2437')"
2,2023-02-02 08:59:00,80,"('60.0502', '-50.2437')"
2,2023-02-02 09:04:00,105,"('65.05019999999999', '-55.2437')"
2,2023-02-02 09:09:00,130,"('70.05019999999999', '-60.2437')"
2,2023-02-02 09:14:00,155,"('75.05019999999999', '-65.24369999999999')"
2,2023-02-02 09:19:00,180,"('80.05019999999999', '-70.24369999999999')"
2,2023-02-02 09:24:00,205,"('54.0502', '-44.2437')"
2,2023-02-02 09:29:00,230,"('59.0502', '-49.2437')"
2,2023-02-02 09:34:00,5,"('64.05019999999999', '-54.2437')"
2,2023-02-02 09:39:00,30,"('69.05019999999999', '-59.2437')"
2,2023-02-02 09:44:00,55,"('74.05019999999999', '-64.24369999999999')"
2,2023-02-02 09:49:00,80,"('79.05019999999999', '-69.24369999999999')"
2,2023-02-02 09:54:00,105,"('53.0502', '-43.2437')"
2,2023-02-02 09:59:00,130,"('58.0502', '-48.2437')"
2,2023-02-02 10:04:00,155,"('63.0502', '-53.2437')"
2,2023-02-02 10:09:00,180,"('68.05019999999999', '-58.2437')"
2,2023-02-02 10:14:00,205,"('73.05019999999999', '-63.2437')"
2,2023-02-02 10:19:00,230,"('78.05019999999999', '-68.24369999999999')"
2,2023-02-02 10:24:00,5,"('52.0502', '-42.2437')"
2,2023-02-02 10:29:00,30,"('57.0502', '-47.2437')"
2,2023-02-02 10:34:00,55,"('62.0502', '-52.2437')"
2,2023-02-02 10:39:00,80,"('67.05019999999999', '-57.2437')"
2,2023-02-02 10:44:00,105,"('72.05019999999999', '-62.2437')"
2,2023-02-02 10:49:00,130,"('77.05019999999999', '-67.24369999999999')"
2,2023-02-02 10:54:00,155,"('51.0502', '-41.2437')"
2,2023-02-02 10:59:00,180,"('56.0502', '-46.2437')"
2,2023-02-02 11:04:00,205,"('61.0502', '-51.2437')"
2,2023-02-02 11:09:00,230,"('66.05019999999999', '-56.2437')"
2,2023-02-02 11:14:00,5,"('71.05019999999999', '-61.2437')"
2,2023-02-02 11:19:00,30,"('76.05019999999999', '-66.24369999999999')"
2,2023-02-02 11:24:00,55,"('50.0502', '-40.2437')"
2,2023-02-02 11:29:00,80,"('55.0502', '-45.2437')"
2,2023-02-02 11:34:00,105,"('60.0502', '-50.2437')"
2,2023-02-02 11:39:00,130,"('65.05019999999999', '-55.2437')"
2,2023-02-02 11:44:00,155,"('70.05019999999999', '-60.2437')"
2,2023-02-02 11:49:00,180,"('75.05019999999999', '-65.24369999999999')"
2,2023-02-02 11:54:00,205,"('80.05019999999999', '-70.24369999999999')"
2,2023-02-02 11:59:00,230,"('54.0502', '-44.2437')"
2,2023-02-02 12:04:00,5,"('59.0502', '-49.2437')"
2,2023-02-02 12:09:00,30,"('64.05019999999999', '-54.2437')"
2,2023-02-02 12:14:00,55,"('69.05019999999999', '-59.2437')"
2,2023-02-02 12:19:00,80,"('74.05019999999999', '-64.24369999999999')"
2,2023-02-02 12:24:00,105,"('79.05019999999999', '-69.24369999999999')"
2,2023-02-02 12:29:00,130,"('53.0502', '-43.2437')"
2,2023-02-02 12:34:00,155,"('58.0502', '-48.2437')"
2,2023-02-02 12:39:00,180,"('63.0502', '-53.2437')"
2,2023-02-02 12:44:00,205,"('68.05019999999999', '-58.2437')"
2,2023-02-02 12:49:00,230,"('73.05019999999999', '-63.2437')"
2,2023-02-02 12:54:00,5,"('78.05019999999999', '-68.24369999999999')"
2,2023-02-02 12:59:00,30,"('52.0502', '-42.2437')"
2,2023-02-02 13:04:00,55,"('57.0502', '-47.2437')"
2,2023-02-02 13:09:00,80,"('62.0502', '-52.2437')"
2,2023-02-02 13:14:00,105,"('67.05019999999999', '-57.2437')"
2,2023-02-02 13:19:00,130,"('72.05019999999999', '-62.2437')"
2,2023-02-02 13:24:00,155,"('77.05019999999999', '-67.24369999999999')"
2,2023-02-02 13:29:00,180,"('51.0502', '-41.2437')"
2,2023-02-02 13:34:00,205,"('56.0502', '-46.2437')"
2,2023-02-02 13:39:00,230,"('61.0502', '-51.2437')"
2,2023-02-02 13:44:00,5,"('66.05019999999999', '-56.2437')"
2,2023-02-02 13:49:00,30,"('71.05019999999999', '-61.2437')"
2,2023-02-02 13:54:00,55,"('76.05019999999999', '-66.24369999999999')"
2,2023-02-02 13:59:00,80,"('50.0502', '-40.2437')"
2,2023-02-02 14:04:00,105,"('55.0502', '-45.2437')"
2,2023-02-02 14:09:00,130,"('60.0502', '-50.2437')"
2,2023-02-02 14:14:00,155,"('65.05019999999999', '-55.2437')"
2,2023-02-02 14:19:00,180,"('70.05019999999999', '-60.2437')"
2,2023-02-02 14:24:00,205,"('75.05019999999999', '-65.24369999999999')"
2,2023-02-02 14:29:00,230,"('80.05019999999999', '-70.24369999999999')"
2,2023-02-02 14:34:00,5,"('54.0502', '-44.2437')"
2,2023-02-02 14:39:00,30,"('59.0502', '-49.2437')"
2,2023-02-02 14:44:00,55,"('64.05019999999999', '-54.2437')"
2,2023-02-02 14:49:00,80,"('69.05019999999999', '-59.2437')"
2,2023-02-02 14:54:00,105,"('74.05019999999999', '-64.24369999999999')"
2,2023-02-02 14:59:00,130,"('79.05019999999999', '-69.24369999999999')"
2,2023-02-02 15:04:00,155,"('53.0502', '-43.2437')"
2,2023-02-02 15:09:00,180,"('58.0502', '-48.2437')"
2,2023-02-02 15:14:00,205,"('63.0502', '-53.2437')"
2,2023-02-02 15:19:00,230,"('68.05019999999999', '-58.2437')"
2,2023-02-02 15:24:00,5,"('73.05019999999999', '-63.2437')"
2,2023-02-02 15:29:00,30,"('78.05019999999999', '-68.24369999999999')"
2,2023-02-02 15:34:00,55,"('52.0502', '-42.2437')"
2,2023-02-02 15:39:00,80,"('57.0502', '-47.2437')"
2,2023-02-02 15:44:00,105,"('62.0502', '-52.2437')"
2,2023-02-02 15:49:00,130,"('67.05019999999999', '-57.2437')"
2,2023-02-02 15:54:00,155,"('72.05019999999999', '-62.2437')"
2,2023-02-02 15:59:00,180,"('77.05019999999999', '-67.24369999999999')"
2,2023-02-02 16:04:00,205,"('51.0502', '-41.2437')"
2,2023-02-02 16:09:00,230,"('56.0502', '-46.2437')"
2,2023-02-02 16:14:00,5,"('61.0502', '-51.2437')"
2,2023-02-02 16:19:00,30,"('66.05019999999999', '-56.2437')"
2,2023-02-02 16:24:00,55,"('71.05019999999999', '-61.2437')"
2,2023-02-02 16:29:00,80,"('76.05019999999999', '-66.24369999999999')"
2,2023-02-02 16:34:00,105,"('50.0502', '-40.2437')"
2,2023-02-02 16:39:00,130,"('55.0502', '-45.2437')"
2,2023-02-02 16:44:00,155,"('60.0502', '-50.2437')"
2,2023-02-02 16:49:00,180,"('65.05019999999999', '-55.2437')"
2,2023-02-02 16:54:00,205,"('70.05019999999999', '-60.2437')"
2,2023-02-02 16:59:00,230,"('75.05019999999999', '-65.24369999999999')"
2,2023-02-02 17:04:00,5,"('80.05019999999999', '-70.24369999999999')"
2,2023-02-02 17:09:00,30,"('54.0502', '-44.2437')"
2,2023-02-02 17:14:00,55,"('59.0502', '-49.2437')"
2,2023-02-02 17:19:00,80,"('64.05019999999999', '-54.2437')"
2,2023-02-02 17:24:00,105,"('69.05019999999999', '-59.2437')"
2,2023-02-02 17:29:00,130,"('74.05019999999999', '-64.24369999999999')"
2,2023-02-02 17:34:00,155,"('79.05019999999999', '-69.24369999999999')"
2,2023-02-02 17:39:00,180,"('53.0502', '-43.2437')"
2,2023-02-02 17:44:00,205,"('58.0502', '-48.2437')"
2,2023-02-02 17:49:00,230,"('63.0502', '-53.2437')"
2,2023-02-02 17:54:00,5,"('68.05019999999999', '-58.2437')"
2,2023-02-02 17:59:00,30,"('73.05019999999999', '-63.2437')"
2,2023-02-02 18:04:00,55,"('78.05019999999999', '-68.24369999999999')"
2,2023-02-02 18:09:00,80,"('52.0502', '-42.2437')"
2,2023-02-02 18:14:00,105,"('57.0502', '-47.2437')"
2,2023-02-02 18:19:00,130,"('62.0502', '-52.2437')"
2,2023-02-02 18:24:00,155,"('67.05019999999999', '-57.2437')"
2,2023-02-02 18:29:00,180,"('72.05019999999999', '-62.2437')"
2,2023-02-02 18:34:00,205,"('77.05019999999999', '-67.24369999999999')"
2,2023-02-02 18:39:00,230,"('51.0502', '-41.2437')"
2,2023-02-02 18:44:00,5,"('56.0502', '-46.2437')"
2,2023-02-02 18:49:00,30,"('61.0502', '-51.2437')"
2,2023-02-02 18:54:00,55,"('66.05019999999999', '-56.2437')"
2,2023-02-02 18:59:00,80,"('71.05019999999999', '-61.2437')"
2,2023-02-02 19:04:00,105,"('76.05019999999999', '-66.24369999999999')"
2,2023-02-02 19:09:00,130,"('50.0502', '-40.2437')"
2,2023-02-02 19:14:00,155,"('55.0502', '-45.2437')"
2,2023-02-02 19:19:00,180,"('60.0502', '-50.2437')"
2,2023-02-02 19:24:00,205,"('65.05019999999999', '-55.2437')"
2,2023-02-02 19:29:00,230,"('70.05019999999999', '-60.2437')"
2,2023-02-02 19:34:00,5,"('75.05019999999999', '-65.24369999999999')"
2,2023-02-02 19:39:00,30,"('80.05019999999999', '-70.24369999999999')"
2,2023-02-02 19:44:00,55,"('54.0502', '-44.2437')"
2,2023-02-02 19:49:00,80,"('59.0502', '-49.2437')"
2,2023-02-02 19:54:00,105,"('64.05019999999999', '-54.2437')"
2,2023-02-02 19:59:00,130,"('69.05019999999999', '-59.2437')"
2,2023-02-02 20:04:00,155,"('74.05019999999999', '-64.24369999999999')"
2,2023-02-02 20:09:00,180,"('79.05019999999999', '-69.24369999999999')"
2,2023-02-02 20:14:00,205,"('53.0502', '-43.2437')"
2,2023-02-02 20:19:00,230,"('58.0502', '-48.2437')"
2,2023-02-02 20:24:00,5,"('63.0502', '-53.2437')"
2,2023-02-02 20:29:00,30,"('68.05019999999999', '-58.2437')"
2,2023-02-02 20:34:00,55,"('73.05019999999999', '-63.2437')"
2,2023-02-02 20:39:00,80,"('78.05019999999999', '-68.24369999999999')"
2,2023-02-02 20:44:00,105,"('52.0502', '-42.2437')"
2,2023-02-02 20:49:00,130,"('57.0502', '-47.2437')"
2,2023-02-02 20:54:00,155,"('62.0502', '-52.2437')"
2,2023-02-02 20:59:00,180,"('67.05019999999999', '-57.2437')"
2,2023-02-02 21:04:00,205,"('72.05019999999999', '-62.2437')"
2,2023-02-02 21:09:00,230,"('77.05019999999999', '-67.24369999999999')"
2,2023-02-02 21:14:00,5,"('51.0502', '-41.2437')"
2,2023-02-02 21:19:00,30,"('56.0502', '-46.2437')"
2,2023-02-02 21:24:00,55,"('61.0502', '-51.2437')"
2,2023-02-02 21:29:00,80,"('66.05019999999999', '-56.2437')"
2,2023-02-02 21:34:00,105,"('71.05019999999999', '-61.2437')"
2,2023-02-02 21:39:00,130,"('76.05019999999999', '-66.24369999999999')"
2,2023-02-02 21:44:00,155,"('50.0502', '-40.2437')"
2,2023-02-02 21:49:00,180,"('55.0502', '-45.2437')"
2,2023-02-02 21:54:00,205,"('60.0502', '-50.2437')"
2,2023-02-02 21:59:00,230,"('65.05019999999999', '-55.2437')"
2,2023-02-02 22:04:00,5,"('70.05019999999999', '-60.2437')"
2,2023-02-02 22:09:00,30,"('75.05019999999999', '-65.24369999999999')"
2,2023-02-02 22:14:00,55,"('80.05019999999999', '-70.24369999999999')"
2,2023-02-02 22:19:00,80,"('54.0502', '-44.2437')"
2,2023-02-02 22:24:00,105,"('59.0502', '-49.2437')"
2,2023-02-02 22:29:00,130,"('64.05019999999999', '-54.2437')"
2,2023-02-02 22:34:00,155,"('69.05019999999999', '-59.2437')"
2,2023-02-02 22:39:00,180,"('74.05019999999999', '-64.24369999999999')"
2,2023-02-02 22:44:00,205,"('79.05019999999999', '-69.24369999999999')"
2,2023-02-02 22:49:00,230,"('53.0502', '-43.2437')"
2,2023-02-02 22:54:00,5,"('58.0502', '-48.2437')"
2,2023-02-02 22:59:00,30,"('63.0502', '-53.2437')"
2,2023-02-02 23:04:00,55,"('68.05019999999999', '-58.2437')"
2,2023-02-02 23:09:00,80,"('73.05019999999999', '-63.2437')"
2,2023-02-02 23:14:00,105,"('78.05019999999999', '-68.24369999999999')"
2,2023-02-02 23:19:00,130,"('52.0502', '-42.2437')"
2,2023-02-02 23:24:00,155,"('57.0502', '-47.2437')"
2,2023-02-02 23:29:00,180,"('62.0502', '-52.2437')"
2,2023-02-02 23:34:00,205,"('67.05019999999999', '-57.2437')"
2,2023-02-02 23:39:00,230,"('72.05019999999999', '-62.2437')"
2,2023-02-02 23:44:00,5,"('77.05019999999999', '-67.24369999999999')"
2,2023-02-02 23:49:00,30,"('51.0502', '-41.2437')"
2,2023-02-02 23:54:00,55,"('56.0502', '-46.2437')"
2,2023-02-02 23:59:00,80,"('61.0502', '-51.2437')"
2,2023-02-03 00:04:00,105,"('66.05019999999999', '-56.2437')"
2,2023-02-03 00:09:00,130,"('71.05019999999999', '-61.2437')"
2,2023-02-03 00:14:00,155,"('76.05019999999999', '-66.24369999999999')"
2,2023-02-03 00:19:00,180,"('50.0502', '-40.2437')"
2,2023-02-03 00:24:00,205,"('55.0502', '-45.2437')"
2,2023-02-03 00:29:00,230,"('60.0502', '-50.2437')"
2,2023-02-03 00:34:00,5,"('65.05019999999999', '-55.2437')"
2,2023-02-03 00:39:00,30,"('70.05019999999999', '-60.2437')"
2,2023-02-03 00:44:00,55,"('75.05019999999999', '-65.24369999999999')"
2,2023-02-03 00:49:00,80,"('80.05019999999999', '-70.24369999999999')"
2,2023-02-03 00:54:00,105,"('54.0502', '-44.2437')"
2,2023-02-03 00:59:00,130,"('59.0502', '-49.2437')"
2,2023-02-03 01:04:00,155,"('64.05019999999999', '-54.2437')"
2,2023-02-03 01:09:00,180,"('69.05019999999999', '-59.2437')"
2,2023-02-03 01:14:00,205,"('74.05019999999999', '-64.24369999999999')"
2,2023-02-03 01:19:00,230,"('79.05019999999999', '-69.24369999999999')"
2,2023-02-03 01:24:00,5,"('53.0502', '-43.2437')"
2,2023-02-03 01:29:00,30,"('58.0502', '-48.2437')"
2,2023-02-03 01:34:00,55,"('63.0502', '-53.2437')"
2,2023-02-03 01:39:00,80,"('68.05019999999999', '-58.2437')"
2,2023-02-03 01:44:00,105,"('73.05019999999999', '-63.2437')"
2,2023-02-03 01:49:00,130,"('78.05019999999999', '-68.24369999999999')"
2,2023-02-03 01:54:00,155,"('52.0502', '-42.2437')"
2,2023-02-03 01:59:00,180,"('57.0502', '-47.2437')"
2,2023-02-03 02:04:00,205,"('62.0502', '-52.2437')"
2,2023-02-03 02:09:00,230,"('67.05019999999999', '-57.2437')"
2,2023-02-03 02:14:00,5,"('72.05019999999999', '-62.2437')"
2,2023-02-03 02:19:00,30,"('77.05019999999999', '-67.24369999999999')"
2,2023-02-03 02:24:00,55,"('51.0502', '-41.2437')"
2,2023-02-03 02:29:00,80,"('56.0502', '-46.2437')"
2,2023-02-03 02:34:00,105,"('61.0502', '-51.2437')"
2,2023-02-03 02:39:00,130,"('66.05019999999999', '-56.2437')"
2,2023-02-03 02:44:00,155,"('71.05019999999999', '-61.2437')"
2,2023-02-03 02:49:00,180,"('76.05019999999999', '-66.24369999999999')"
2,2023-02-03 02:54:00,205,"('50.0502', '-40.2437')"
2,2023-02-03 02:59:00,230,"('55.0502', '-45.2437')"
2,2023-02-03 03:04:00,5,"('60.0502', '-50.2437')"
2,2023-02-03 03:09:00,30,"('65.05019999999999', '-55.2437')"
2,2023-02-03 03:14:00,55,"('70.05019999999999', '-60.2437')"
2,2023-02-03 03:19:00,80,"('75.05019999999999', '-65.24369999999999')"
2,2023-02-03 03:24:00,105,"('80.05019999999999', '-70.24369999999999')"
2,2023-02-03 03:29:00,130,"('54.0502', '-44.2437')"
2,2023-02-03 03:34:00,155,"('59.0502', '-49.2437')"
2,2023-02-03 03:39:00,180,"('64.05019999999999', '-54.2437')"
2,2023-02-03 03:44:00,205,"('69.05019999999999', '-59.2437')"
2,2023-02-03 03:49:00,230,"('74.05019999999999', '-64.24369999999999')"
2,2023-02-03 03:54:00,5,"('79.05019999999999', '-69.24369999999999')"
2,2023-02-03 03:59:00,30,"('53.0502', '-43.2437')"
2,2023-02-03 04:04:00,55,"('58.0502', '-48.2437')"
2,2023-02-03 04:09:00,80,"('63.0502', '-53.2437')"
2,2023-02-03 04:14:00,105,"('68.05019999999999', '-58.2437')"
2,2023-02-03 04:19:00,130,"('73.05019999999999', '-63.2437')"
2,2023-02-03 04:24:00,155,"('78.05019999999999', '-68.24369999999999')"
2,2023-02-03 04:29:00,180,"('52.0502', '-42.2437')"
2,2023-02-03 04:34:00,205,"('57.0502', '-47.2437')"
2,2023-02-03 04:39:00,230,"('62.0502', '-52.2437')"
2,2023-02-03 04:44:00,5,"('67.05019999999999', '-57.2437')"
2,2023-02-03 04:49:00,30,"('72.05019999999999', '-62.2437')"
2,2023-02-03 04:54:00,55,"('77.05019999999999', '-67.24369999999999')"
2,2023-02-03 04:59:00,80,"('51.0502', '-41.2437')"
2,2023-02-03 05:04:00,105,"('56.0502', '-46.2437')"
2,2023-02-03 05:09:00,130,"('61.0502', '-51.2437')"
2,2023-02-03 05:14:00,155,"('66.05019999999999', '-56.2437')"
2,2023-02-03 05:19:00,180,"('71.05019999999999', '-61.2437')"
2,2023-02-03 05:24:00,205,"('76.05019999999999', '-66.24369999999999')"
2,2023-02-03 05:29:00,230,"('50.0502', '-40.2437')"
2,2023-02-03 05:34:00,5,"('55.0502', '-45.2437')"
2,2023-02-03 05:39:00,30,"('60.0502', '-50.2437')"
2,2023-02-03 05:44:00,55,"('65.05019999999999', '-55.2437')"
2,2023-02-03 05:49:00,80,"('70.05019999999999', '-60.2437')"
2,2023-02-03 05:54:00,105,"('75.05019999999999', '-65.24369999999999')"
2,2023-02-03 05:59:00,130,"('80.05019999999999', '-70.24369999999999')"
2,2023-02-03 06:04:00,155,"('54.0502', '-44.2437')"
2,2023-02-03 06:09:00,180,"('59.0502', '-49.2437')"
2,2023-02-03 06:14:00,205,"('64.05019999999999', '-54.2437')"
2,2023-02-03 06:19:00,230,"('69.05019999999999', '-59.2437')"
2,2023-02-03 06:24:00,5,"('74.05019999999999', '-64.24369999999999')"
2,2023-02-03 06:29:00,30,"('79.05019999999999', '-69.24369999999999')"
2,2023-02-03 06:34:00,55,"('53.0502', '-43.2437')"
2,2023-02-03 06:39:00,80,"('58.0502', '-48.2437')"
2,2023-02-03 06:44:00,105,"('63.0502', '-53.2437')"
2,2023-02-03 06:49:00,130,"('68.05019999999999', '-58.2437')"
2,2023-02-03 06:54:00,155,"('73.05019999999999', '-63.2437')"
2,2023-02-03 06:59:00,180,"('78.05019999999999', '-68.24369999999999')"
2,2023-02-03 07:04:00,205,"('52.0502', '-42.2437')"
2,2023-02-03 07:09:00,230,"('57.0502', '-47.2437')"
2,2023-02-03 07:14:00,5,"('62.0502', '-52.2437')"
2,2023-02-03 07:19:00,30,"('67.05019999999999', '-57.2437')"
2,2023-02-03 07:24:00,55,"('72.05019999999999', '-62.2437')"
2,2023-02-03 07:29:00,80,"('77.05019999999999', '-67.24369999999999')"
2,2023-02-03 07:34:00,105,"('51.0502', '-41.2437')"
2,2023-02-03 07:39:00,130,"('56.0502', '-46.2437')"
2,2023-02-03 07:44:00,155,"('61.0502', '-51.2437')"
2,2023-02-03 07:49:00,180,"('66.05019999999999', '-56.2437')"
2,2023-02-03 07:54:00,205,"('71.05019999999999', '-61.2437')"
2,2023-02-03 07:59:00,230,"('76.05019999999999', '-66.24369999999999')"
2,2023-02-03 08:04:00,5,"('50.0502', '-40.2437')"
2,2023-02-03 08:09:00,30,"('55.0502', '-45.2437')"
2,2023-02-03 08:14:00,55,"('60.0502', '-50.2437')"
2,2023-02-03 08:19:00,80,"('65.05019999999999', '-55.2437')"
2,2023-02-03 08:24:00,105,"('70.05019999999999', '-60.2437')"
2,2023-02-03 08:29:00,130,"('75.05019999999999', '-65.24369999999999')"
2,2023-02-03 08:34:00,155,"('80.05019999999999', '-70.24369999999999')"
2,2023-02-03 08:39:00,180,"('54.0502', '-44.2437')"
2,2023-02-03 08:44:00,205,"('59.0502', '-49.2437')"
2,2023-02-03 08:49:00,230,"('64.05019999999999', '-54.2437')"
2,2023-02-03 08:54:00,5,"('69.05019999999999', '-59.2437')"
2,2023-02-03 08:59:00,30,"('74.05019999999999', '-64.24369999999999')"
2,2023-02-03 09:04:00,55,"('79.05019999999999', '-69.24369999999999')"
2,2023-02-03 09:09:00,80,"('53.0502', '-43.2437')"
2,2023-02-03 09:14:00,105,"('58.0502', '-48.2437')"
2,2023-02-03 09:19:00,130,"('63.0502', '-53.2437')"
2,2023-02-03 09:24:00,155,"('68.05019999999999', '-58.2437')"
2,2023-02-03 09:29:00,180,"('73.05019999999999', '-63.2437')"
2,2023-02-03 09:34:00,205,"('78.05019999999999', '-68.24369999999999')"
2,2023-02-03 09:39:00,230,"('52.0502', '-42.2437')"
2,2023-02-03 09:44:00,5,"('57.0502', '-47.2437')"
2,2023-02-03 09:49:00,30,"('62.0502', '-52.2437')"
2,2023-02-03 09:54:00,55,"('67.05019999999999', '-57.2437')"
2,2023-02-03 09:59:00,80,"('72.05019999999999', '-62.2437')"
2,2023-02-03 10:04:00,105,"('77.05019999999999', '-67.24369999999999')"
2,2023-02-03 10:09:00,130,"('51.0502', '-41.2437')"
2,2023-02-03 10:14:00,155,"('56.0502', '-46.2437')"
2,2023-02-03 10:19:00,180,"('61.0502', '-51.2437')"
2,2023-02-03 10:24:00,205,"('66.05019999999999', '-56.2437')"
2,2023-02-03 10:29:00,230,"('71.05019999999999', '-61.2437')"
2,2023-02-03 10:34:00,5,"('76.05019999999999', '-66.24369999999999')"
2,2023-02-03 10:39:00,30,"('50.0502', '-40.2437')"
2,2023-02-03 10:44:00,55,"('55.0502', '-45.2437')"
2,2023-02-03 10:49:00,80,"('60.0502', '-50.2437')"
2,2023-02-03 10:54:00,105,"('65.05019999999999', '-55.2437')"
2,2023-02-03 10:59:00,130,"('70.05019999999999', '-60.2437')"
2,2023-02-03 11:04:00,155,"('75.05019999999999', '-65.24369999999999')"
2,2023-02-03 11:09:00,180,"('80.05019999999999', '-70.24369999999999')"
2,2023-02-03 11:14:00,205,"('54.0502', '-44.2437')"
2,2023-02-03 11:19:00,230,"('59.0502', '-49.2437')"
2,2023-02-03 11:24:00,5,"('64.05019999999999', '-54.2437')"
2,2023-02-03 11:29:00,30,"('69.05019999999999', '-59.2437')"
2,2023-02-03 11:34:00,55,"('74.05019999999999', '-64.24369999999999')"
2,2023-02-03 11:39:00,80,"('79.05019999999999', '-69.24369999999999')"
2,2023-02-03 11:44:00,105,"('53.0502', '-43.2437')"
2,2023-02-03 11:49:00,130,"('58.0502', '-48.2437')"
2,2023-02-03 11:54:00,155,"('63.0502', '-53.2437')"
2,2023-02-03 11:59:00,180,"('68.05019999999999', '-58.2437')"
2,2023-02-03 12:04:00,205,"('73.05019999999999', '-63.2437')"
2,2023-02-03 12:09:00,230,"('78.05019999999999', '-68.24369999999999')"
2,2023-02-03 12:14:00,5,"('52.0502', '-42.2437')"
2,2023-02-03 12:19:00,30,"('57.0502', '-47.2437')"
2,2023-02-03 12:24:00,55,"('62.0502', '-52.2437')"
2,2023-02-03 12:29:00,80,"('67.05019999999999', '-57.2437')"
2,2023-02-03 12:34:00,105,"('72.05019999999999', '-62.2437')"
2,2023-02-03 12:39:00,130,"('77.05019999999999', '-67.24369999999999')"
2,2023-02-03 12:44:00,155,"('51.0502', '-41.2437')"
2,2023-02-03 12:49:00,180,"('56.0502', '-46.2437')"
2,2023-02-03 12:54:00,205,"('61.0502', '-51.2437')"
2,2023-02-03 12:59:00,230,"('66.05019999999999', '-56.2437')"
2,2023-02-03 13:04:00,5,"('71.05019999999999', '-61.2437')"
2,2023-02-03 13:09:00,30,"('76.05019999999999', '-66.24369999999999')"
2,2023-02-03 13:14:00,55,"('50.0502', '-40.2437')"
2,2023-02-03 13:19:00,80,"('55.0502', '-45.2437')"
2,2023-02-03 13:24:00,105,"('60.0502', '-50.2437')"
2,2023-02-03 13:29:00,130,"('65.05019999999999', '-55.2437')"
2,2023-02-03 13:34:00,155,"('70.05019999999999', '-60.2437')"
2,2023-02-03 13:39:00,180,"('75.05019999999999', '-65.24369999999999')"
2,2023-02-03 13:44:00,205,"('80.05019999999999', '-70.24369999999999')"
2,2023-02-03 13:49:00,230,"('54.0502', '-44.2437')"
2,2023-02-03 13:54:00,5,"('59.0502', '-49.2437')"
2,2023-02-03 13:59:00,30,"('64.05019999999999', '-54.2437')"
2,2023-02-03 14:04:00,55,"('69.05019999999999', '-59.2437')"
2,2023-02-03 14:09:00,80,"('74.05019999999999', '-64.24369999999999')"
